image_id,rig_frame_id,camera,timestamp_ns,capture_fraction,split_v9,battery_member,battery_faces,tile_ids,environment,lidar_ceiling_pts,lidar_wall_sectors,stationary,x_m,y_m,z_m,pose_source
img_aedaf82ed3842144ec0c3951,rig_2a055bfd636f7d211ae0a779,right,1772726476848721920,0.4367,train,False,,0|1|2|3,outdoor,0,4,False,7.3083,-11.4098,1.6819,accepted_independent_pos_prior_at
img_85a543b7c72c048e16fcfee4,rig_2a055bfd636f7d211ae0a779,left,1772726476848726016,0.4367,train,False,,0|1|2,outdoor,0,4,False,7.3083,-11.4098,1.6819,accepted_independent_pos_prior_at
img_4e8573cfcd31389b1a28d8e3,rig_ae4998da7d29fe3cf72badee,right,1772726477348664064,0.4389,train,False,,0|1|2|3,outdoor,0,4,False,6.994,-11.5473,1.6972,accepted_independent_pos_prior_at
img_322efdb132cc0b10097d5d2f,rig_ae4998da7d29fe3cf72badee,left,1772726477348679936,0.4389,train,False,,0|1|2,outdoor,0,4,False,6.994,-11.5473,1.6972,accepted_independent_pos_prior_at
img_87edfad3f6901cbaccb73eb1,rig_4b1ec4e3e45bd3dd1eeed80c,right,1772726477848688896,0.4412,train,False,,0|1|2|3,outdoor,0,4,False,6.6848,-11.6927,1.6987,accepted_independent_pos_prior_at
img_82d9fb8847d38ab47a5fd588,rig_4b1ec4e3e45bd3dd1eeed80c,left,1772726477848705024,0.4412,train,False,,0|1|2,outdoor,0,4,False,6.6848,-11.6927,1.6987,accepted_independent_pos_prior_at
img_f7140eacb75d560d184fb31f,rig_7862adc4c91ebba1b81887fe,right,1772726478348717056,0.4434,train,False,,0|1|2|3,outdoor,0,4,False,6.4091,-11.7325,1.6936,accepted_independent_pos_prior_at
img_12a22b7454c54ed6dd944f06,rig_7862adc4c91ebba1b81887fe,left,1772726478348732928,0.4434,train,False,,0|1|2,outdoor,0,4,False,6.4091,-11.7325,1.6936,accepted_independent_pos_prior_at
img_4af6cd6dac376ccdcc60db74,rig_1e3881120caef06297f0f25e,right,1772726478848744960,0.4457,train,False,,0|1|2|3,outdoor,0,4,False,6.096,-11.6453,1.6903,accepted_independent_pos_prior_at
img_26f74b29376a0bc5d2f9d8b7,rig_1e3881120caef06297f0f25e,left,1772726478848760832,0.4457,train,False,,0|1|2,outdoor,0,4,False,6.096,-11.6453,1.6903,accepted_independent_pos_prior_at
img_ba2f05a90b6e766693a2bd0d,rig_c9c2c0b046ae211cf9f30fad,right,1772726479348774912,0.448,train,False,,0|1|2|3,outdoor,0,4,False,5.7788,-11.5733,1.6772,accepted_independent_pos_prior_at
img_b4d42ee9e22aa2aad4ed310f,rig_c9c2c0b046ae211cf9f30fad,left,1772726479348790784,0.448,train,False,,0|1|2,outdoor,0,4,False,5.7788,-11.5733,1.6772,accepted_independent_pos_prior_at
img_d1b98043d8de5060ebfdfffe,rig_c834a316c058d90965269ede,right,1772726479848804864,0.4502,train,False,,0|1|2|3,outdoor,131,4,False,5.5384,-11.4975,1.6954,accepted_independent_pos_prior_at
img_110381b7bba614dd62d9fdec,rig_c834a316c058d90965269ede,left,1772726479848819968,0.4502,train,False,,0|1|2,outdoor,131,4,False,5.5384,-11.4975,1.6954,accepted_independent_pos_prior_at
img_6140eac6fa52c2bec7a4cf37,rig_7efa8cac190f48b14d87776f,right,1772726480348834048,0.4525,train,False,,0|1|2|3,covered,3065,4,False,5.323,-11.354,1.6839,accepted_independent_pos_prior_at
img_76ca13299aa4657ab76c685e,rig_7efa8cac190f48b14d87776f,left,1772726480348849152,0.4525,train,False,,0|1|2,covered,3065,4,False,5.323,-11.354,1.6839,accepted_independent_pos_prior_at
img_4ce1f1404af327ce8e242a2e,rig_2d8f0bdda1ba1facabf86573,right,1772726480848863744,0.4548,train,False,,0|1|2|3,covered,7345,4,False,5.06,-11.2432,1.6631,accepted_independent_pos_prior_at
img_2e26d35424d8cce53de1db47,rig_2d8f0bdda1ba1facabf86573,left,1772726480848880128,0.4548,train,False,,0|1|2,covered,7345,4,False,5.06,-11.2432,1.6631,accepted_independent_pos_prior_at
img_06c8139bc95f57cd809da4fb,rig_e98573ad02fccb17e2acf042,right,1772726481348893952,0.457,train,False,,0|1|2|3,covered,14892,5,False,4.7493,-11.1821,1.6662,accepted_independent_pos_prior_at
img_9633e8945f2c59ccce41f434,rig_e98573ad02fccb17e2acf042,left,1772726481348909824,0.457,train,False,,0|1|2,covered,14892,5,False,4.7493,-11.1821,1.6662,accepted_independent_pos_prior_at
img_9294bdfdfc421be19feca3a8,rig_5bd893355a78101c356da067,right,1772726481848922880,0.4593,train,False,,0|1|2|3,covered,18587,5,False,4.4563,-11.0542,1.6266,accepted_independent_pos_prior_at
img_0c6b408f60b2b130e10c33e8,rig_5bd893355a78101c356da067,left,1772726481848939008,0.4593,train,False,,0|1|2,covered,18587,5,False,4.4563,-11.0542,1.6266,accepted_independent_pos_prior_at
img_e08b30473e1f1809ad33265e,rig_e9da6b15668a54354ee2535d,right,1772726482348953856,0.4615,train,False,,0|1|2|3,covered,14811,5,False,4.1702,-11.0433,1.6385,accepted_independent_pos_prior_at
img_963a1658563cdcae13dded91,rig_e9da6b15668a54354ee2535d,left,1772726482348969984,0.4615,train,False,,0|1|2,covered,14811,5,False,4.1702,-11.0433,1.6385,accepted_independent_pos_prior_at
img_7075633227ed0e239cb80bdf,rig_75972693af0c6674030fbff4,right,1772726482849029120,0.4638,train,False,,0|1|2|3,covered,14488,5,False,3.9415,-11.0827,1.6397,accepted_independent_pos_prior_at
img_22e44fb6ad093ee3fb1939ad,rig_75972693af0c6674030fbff4,left,1772726482849031936,0.4638,train,False,,0|1|2,covered,14488,5,False,3.9415,-11.0827,1.6397,accepted_independent_pos_prior_at
img_0fcf49cd7f81361297e23ec7,rig_867b85a1c6e97d39fa18e806,right,1772726483349016064,0.4661,train,False,,0|1|2|3,covered,7738,5,False,3.6903,-11.0029,1.5997,accepted_independent_pos_prior_at
img_f6a41d2296905ce621e12836,rig_867b85a1c6e97d39fa18e806,left,1772726483349031936,0.4661,train,False,,0|1|2,covered,7738,5,False,3.6903,-11.0029,1.5997,accepted_independent_pos_prior_at
img_dbdbf05b0a89d3325091981a,rig_3a320fe4b204c9933496b019,right,1772726483849047808,0.4683,train,False,,0|1|2|3,covered,4956,4,False,3.4773,-10.9924,1.6113,accepted_independent_pos_prior_at
img_34740bb45b5ff4b8f0691b68,rig_3a320fe4b204c9933496b019,left,1772726483849063936,0.4683,train,False,,0|1|2,covered,4956,4,False,3.4773,-10.9924,1.6113,accepted_independent_pos_prior_at
img_190257395cb0336ab5d50631,rig_42c8aac685d419f4a083e936,right,1772726484349078016,0.4706,train,False,,0|1|2|3,covered,3372,4,False,3.2624,-11.0591,1.6318,accepted_independent_pos_prior_at
img_21d4e3abf4b931012a5defa6,rig_42c8aac685d419f4a083e936,left,1772726484349094912,0.4706,train,False,,0|1|2,covered,3372,4,False,3.2624,-11.0591,1.6318,accepted_independent_pos_prior_at
img_c8bbc2a08c7cc7dc37c199cd,rig_628ed43a6e99e253002d2a91,right,1772726484849107968,0.4729,train,False,,0|1|2|3,covered,3855,4,False,3.0627,-11.0181,1.6166,accepted_independent_pos_prior_at
img_282eaf688d90268d18f5fd7a,rig_628ed43a6e99e253002d2a91,left,1772726484849123840,0.4729,train,False,,0|1|2,covered,3855,4,False,3.0627,-11.0181,1.6166,accepted_independent_pos_prior_at
img_977b8a805006c0e5b74cbe6d,rig_8e1b5e3e3f305e48552bbd59,right,1772726485349135872,0.4751,train,False,,0|1|2|3,covered,2734,4,False,2.8026,-10.9343,1.6184,accepted_independent_pos_prior_at
img_8cd89f371a942c3c6c92b440,rig_8e1b5e3e3f305e48552bbd59,left,1772726485349150976,0.4751,train,False,,0|1|2,covered,2734,4,False,2.8026,-10.9343,1.6184,accepted_independent_pos_prior_at
img_07354bc7c501761f73d5c2ad,rig_71ae938deaaa4b9c6973bf08,right,1772726485849161984,0.4774,train,False,,0|1|2|3,covered,2373,4,False,2.5541,-10.9827,1.6112,accepted_independent_pos_prior_at
img_9a02444f21bdbcb3a9eda962,rig_71ae938deaaa4b9c6973bf08,left,1772726485849179136,0.4774,train,False,,0|1|2,covered,2373,4,False,2.5541,-10.9827,1.6112,accepted_independent_pos_prior_at
img_94927e44b477e8913c19b6ca,rig_b7a1dcca113aef53dd74f487,right,1772726486349238784,0.4796,train,False,,0|1|2|3,covered,1607,4,False,2.3384,-10.9235,1.5945,accepted_independent_pos_prior_at
img_0ff5a27bcf3781c5964f8ee6,rig_b7a1dcca113aef53dd74f487,left,1772726486349241856,0.4796,train,False,,0|1|2|3,covered,1607,4,False,2.3384,-10.9235,1.5945,accepted_independent_pos_prior_at
img_afbad3a10e48842de673fe08,rig_d929eaf79452849333e04afb,right,1772726486849220096,0.4819,train,False,,0|1|2|3,covered,200,4,False,2.118,-10.7023,1.5808,accepted_independent_pos_prior_at
img_cf9d47bf271465783b283e59,rig_d929eaf79452849333e04afb,left,1772726486849235968,0.4819,train,False,,0|1|2|3,covered,200,4,False,2.118,-10.7023,1.5808,accepted_independent_pos_prior_at
img_3ca07cccfdd3e5371e570909,rig_30d4452a792173a2a3a04f83,right,1772726487349249792,0.4842,train,False,,0|1|3,covered,3269,4,False,1.9182,-10.5524,1.5793,accepted_independent_pos_prior_at
img_faa25ac6c422ab56ed53979a,rig_30d4452a792173a2a3a04f83,left,1772726487349266176,0.4842,train,False,,0|1|2|3,covered,3269,4,False,1.9182,-10.5524,1.5793,accepted_independent_pos_prior_at
img_3902505c4cb7ff45451f2bc1,rig_ecdcd5cf180b6355105f69dd,right,1772726487849280000,0.4864,train,False,,0|1|2|3,covered,4528,4,False,1.64,-10.3381,1.588,accepted_independent_pos_prior_at
img_6173ff107b2e5193068fdc8c,rig_ecdcd5cf180b6355105f69dd,left,1772726487849295872,0.4864,train,False,,0|1|2|3,covered,4528,4,False,1.64,-10.3381,1.588,accepted_independent_pos_prior_at
img_4a98c51fd068bcc6903eb8bd,rig_74a2fbfee61b66c0431611c4,right,1772726488349309952,0.4887,train,False,,0|1|2|3,covered,7037,3,False,1.3425,-10.0776,1.5951,accepted_independent_pos_prior_at
img_23dfbf209861f4b03fe77515,rig_74a2fbfee61b66c0431611c4,left,1772726488349326848,0.4887,train,False,,0|1|2|3,covered,7037,3,False,1.3425,-10.0776,1.5951,accepted_independent_pos_prior_at
img_b5ca4a382aa3fedf86678fdd,rig_7e4fdd970b45bc54ea2a4c73,right,1772726488849341952,0.491,train,False,,0|1|3,covered,10868,6,False,1.0772,-9.8436,1.6269,accepted_independent_pos_prior_at
img_b163f81048a3ba50a89567c5,rig_7e4fdd970b45bc54ea2a4c73,left,1772726488849356800,0.491,train,False,,0|1|2|3,covered,10868,6,False,1.0772,-9.8436,1.6269,accepted_independent_pos_prior_at
img_0f09b1c8a16caf36b2272fd5,rig_8a95544bd414a0336597cf60,right,1772726489349372928,0.4932,train,False,,0|1|3,covered,15402,5,False,0.9159,-9.6176,1.6347,accepted_independent_pos_prior_at
img_6957fc6391e712cf9f28468c,rig_8a95544bd414a0336597cf60,left,1772726489349388800,0.4932,train,False,,0|1|2|3,covered,15402,5,False,0.9159,-9.6176,1.6347,accepted_independent_pos_prior_at
img_e57c4c5b365a33a7eb8e26d4,rig_a252e4466eab7879f3d747fc,right,1772726489849451008,0.4955,train,False,,0|1|3,covered,12963,5,False,0.8342,-9.2851,1.6379,accepted_independent_pos_prior_at
img_b2093a79c6bb26d7f93e593e,rig_a252e4466eab7879f3d747fc,left,1772726489849453824,0.4955,train,False,,0|1|2|3,covered,12963,5,False,0.8342,-9.2851,1.6379,accepted_independent_pos_prior_at
img_22d548c6b36b38776c5e943b,rig_659d09ba8e1aa4a543372606,right,1772726490349437952,0.4977,train,False,,0|1|3,covered,13897,5,False,0.7751,-8.9629,1.6219,accepted_independent_pos_prior_at
img_4cc3626700bd186e509ecde4,rig_659d09ba8e1aa4a543372606,left,1772726490349453824,0.4977,train,False,,0|1|2|3,covered,13897,5,False,0.7751,-8.9629,1.6219,accepted_independent_pos_prior_at
img_dee09a762c2ac8b362ea620b,rig_e2975eb44280d79c0dcae59e,right,1772726490849469952,0.5,val,False,,,covered,10046,5,False,0.752,-8.6507,1.6058,accepted_independent_pos_prior_at
img_6c6c74d8a04907f746df6f1a,rig_e2975eb44280d79c0dcae59e,left,1772726490849485824,0.5,val,False,,,covered,10046,5,False,0.752,-8.6507,1.6058,accepted_independent_pos_prior_at
img_8b86a5f7e66ce5098ea7120a,rig_313632335919463682d800b2,right,1772726491349501952,0.5023,train,False,,0|1|2|3,covered,2878,5,False,0.7503,-8.2778,1.5961,accepted_independent_pos_prior_at
img_4f76dde4fe751d7ed49ed11b,rig_313632335919463682d800b2,left,1772726491349520896,0.5023,train,False,,0|1|2|3,covered,2878,5,False,0.7503,-8.2778,1.5961,accepted_independent_pos_prior_at
img_f2585d3a202c23e6a618ac51,rig_5d4869e6d451014f72650917,right,1772726491849536000,0.5045,train,False,,0|1|3,covered,1565,5,False,0.7709,-7.9587,1.5489,accepted_independent_pos_prior_at
img_c4fce4edb71733e79d9ea3ae,rig_5d4869e6d451014f72650917,left,1772726491849551872,0.5045,train,False,,0|1|2|3,covered,1565,5,False,0.7709,-7.9587,1.5489,accepted_independent_pos_prior_at
img_7bb3380ce80f1bc1d599c623,rig_5db1eaca76128be874ae3761,right,1772726492349608960,0.5068,train,False,,0|1|3,covered,312,4,False,0.854,-7.6557,1.4671,accepted_independent_pos_prior_at
img_0d0e8da31b5f41cd32b8700d,rig_5db1eaca76128be874ae3761,left,1772726492349612032,0.5068,train,False,,0|1|2|3,covered,312,4,False,0.854,-7.6557,1.4671,accepted_independent_pos_prior_at
img_601de3b87602df931f31758c,rig_dc8eaf8fd3cf32cfbd3583e3,right,1772726492849620992,0.5091,train,False,,0|1|3,outdoor,14,4,False,0.926,-7.3672,1.384,accepted_independent_pos_prior_at
img_451e741ae2b46e2f2b3dc3ea,rig_dc8eaf8fd3cf32cfbd3583e3,left,1772726492849637120,0.5091,train,False,,0|1|2|3,outdoor,14,4,False,0.926,-7.3672,1.384,accepted_independent_pos_prior_at
img_15fb76ef6ac109612bfa8138,rig_08045c9415b26b9156f0210b,right,1772726493349649920,0.5113,train,False,,0|1|2|3,outdoor,19,4,False,0.9353,-7.1075,1.3389,accepted_independent_pos_prior_at
img_4b22a1c9aabd064214d20b5a,rig_08045c9415b26b9156f0210b,left,1772726493349665792,0.5113,train,False,,0|1|2|3,outdoor,19,4,False,0.9353,-7.1075,1.3389,accepted_independent_pos_prior_at
img_4c9783af531b33c68bea8192,rig_f328e8b1198e7beebbc58972,right,1772726493849678080,0.5136,train,False,,0|1|3,outdoor,0,4,False,0.9117,-6.8658,1.3342,accepted_independent_pos_prior_at
img_756290dd6ae53ced57388fae,rig_f328e8b1198e7beebbc58972,left,1772726493849693184,0.5136,train,False,,0|1|2|3,outdoor,0,4,False,0.9117,-6.8658,1.3342,accepted_independent_pos_prior_at
img_5f72e3f2d8823789d5a9d3d9,rig_26aae248f7fb7669b2f80ebc,right,1772726494349693184,0.5158,train,False,,0|1|3,outdoor,0,4,False,0.9174,-6.627,1.3282,accepted_independent_pos_prior_at
img_5574682a334b8acf3720ae26,rig_26aae248f7fb7669b2f80ebc,left,1772726494349710080,0.5158,train,False,,0|1|2|3,outdoor,0,4,False,0.9174,-6.627,1.3282,accepted_independent_pos_prior_at
img_3043344b3e94c3b01cca615b,rig_6c81c8380411c3f8b5338f5b,right,1772726494849748736,0.5181,train,False,,0|1|2|3,outdoor,0,4,False,0.8518,-6.4187,1.3469,accepted_independent_pos_prior_at
img_e0818eba31b6c55f3d2e736b,rig_6c81c8380411c3f8b5338f5b,left,1772726494849752064,0.5181,train,False,,0|1|2|3,outdoor,0,4,False,0.8518,-6.4187,1.3469,accepted_independent_pos_prior_at
img_6740b2dd81f92ad3ddabaecd,rig_f617e13b0b17a308839b24e9,right,1772726495349742848,0.5204,train,False,,0|1|3,outdoor,0,4,False,0.7733,-6.2607,1.3519,accepted_independent_pos_prior_at
img_838c23e27b7d0914a3d56cc1,rig_f617e13b0b17a308839b24e9,left,1772726495349758976,0.5204,train,False,,0|1|2|3,outdoor,0,4,False,0.7733,-6.2607,1.3519,accepted_independent_pos_prior_at
img_340ae29e89772b35f8739137,rig_845d3f5e0068e3363d4d6e0b,right,1772726495849774848,0.5226,train,False,,0|1|3,outdoor,0,3,False,0.7979,-6.1259,1.3098,accepted_independent_pos_prior_at
img_a994d67bd8f7baf8bc80fc12,rig_845d3f5e0068e3363d4d6e0b,left,1772726495849790976,0.5226,train,False,,0|1|2|3,outdoor,0,3,False,0.7979,-6.1259,1.3098,accepted_independent_pos_prior_at
img_1577cf4d82720ebc65a2d403,rig_5ba6282df12e9eb109b72ac5,right,1772726496349851904,0.5249,train,False,,0|1|3,outdoor,0,4,False,0.8473,-5.9694,1.3011,accepted_independent_pos_prior_at
img_0bdb034725fc3184e49fe35e,rig_5ba6282df12e9eb109b72ac5,left,1772726496349854976,0.5249,train,False,,0|1|2|3,outdoor,0,4,False,0.8473,-5.9694,1.3011,accepted_independent_pos_prior_at
img_754e03fcb0ec2dfff08a5e4f,rig_d3ec7439c84909d45dd66af3,right,1772726496849842176,0.5271,train,False,,0|1|3,outdoor,0,4,False,0.8331,-5.9375,1.2818,accepted_independent_pos_prior_at
img_f90a0e7c2348a7898510133c,rig_d3ec7439c84909d45dd66af3,left,1772726496849858048,0.5271,train,False,,0|1|2|3,outdoor,0,4,False,0.8331,-5.9375,1.2818,accepted_independent_pos_prior_at
img_a6864217916e2f53d62d8977,rig_62d2ba632bb86ef1b9ad4845,right,1772726497349878016,0.5294,train,False,,0|1|3,outdoor,0,4,False,0.8497,-5.9345,1.2096,accepted_independent_pos_prior_at
img_873f8a46b4f56524c493f90f,rig_62d2ba632bb86ef1b9ad4845,left,1772726497349894144,0.5294,train,False,,0|1|2|3,outdoor,0,4,False,0.8497,-5.9345,1.2096,accepted_independent_pos_prior_at
img_692d5bbdcde19c70d8b4d819,rig_30e098cecdf3e677d028b972,right,1772726497849912832,0.5317,train,False,,0|1|3,outdoor,0,4,False,0.84,-5.9553,1.0622,accepted_independent_pos_prior_at
img_77219089d0772978b6821983,rig_30e098cecdf3e677d028b972,left,1772726497849928960,0.5317,train,False,,0|1|2|3,outdoor,0,4,False,0.84,-5.9553,1.0622,accepted_independent_pos_prior_at
img_5f0968e8c59bf8c0f031ebb5,rig_8aaaec889bb180ad08da0231,right,1772726498349988096,0.5339,train,False,,0|1|3,outdoor,0,4,False,0.8546,-5.9492,1.0034,accepted_independent_pos_prior_at
img_e48dfaec6a6a7416d851faf8,rig_8aaaec889bb180ad08da0231,left,1772726498349990912,0.5339,train,False,,0|1|2|3,outdoor,0,4,False,0.8546,-5.9492,1.0034,accepted_independent_pos_prior_at
img_e118f3ea231cf2ce3d66f996,rig_3d9e538c8670b6985619e201,right,1772726498850012928,0.5362,train,False,,0|1|3,outdoor,0,4,False,0.8626,-5.9111,1.0362,accepted_independent_pos_prior_at
img_854fa679dccac7d7e0b62e14,rig_3d9e538c8670b6985619e201,left,1772726498850016000,0.5362,train,False,,0|1|2|3,outdoor,0,4,False,0.8626,-5.9111,1.0362,accepted_independent_pos_prior_at
img_dc18fca2079f0373be58c3e3,rig_239e0e0e1c144aa3406d452a,right,1772726499350000896,0.5385,train,False,,0|1|3,outdoor,0,4,False,0.803,-5.852,1.0988,accepted_independent_pos_prior_at
img_17448ab8d9da2c0b067a56a8,rig_239e0e0e1c144aa3406d452a,left,1772726499350018048,0.5385,train,False,,0|1|2|3,outdoor,0,4,False,0.803,-5.852,1.0988,accepted_independent_pos_prior_at
img_9b8b69704375b186076619ee,rig_7b7a57d6184106ae9aedf6f9,right,1772726499850030848,0.5407,train,False,,0|1|3,outdoor,0,4,False,0.711,-5.7628,1.1818,accepted_independent_pos_prior_at
img_88f56dd83ab43bbefa88be99,rig_7b7a57d6184106ae9aedf6f9,left,1772726499850046976,0.5407,train,False,,0|1|2|3,outdoor,0,4,False,0.711,-5.7628,1.1818,accepted_independent_pos_prior_at
img_db86d5ac2b734eb4da28813c,rig_23ed0e5ae3378bafc2ba969b,right,1772726500350064128,0.543,train,False,,0|1|3,outdoor,0,4,False,0.6662,-5.5925,1.231,accepted_independent_pos_prior_at
img_b11bf686109a135a518900ea,rig_23ed0e5ae3378bafc2ba969b,left,1772726500350077952,0.543,train,False,,0|1|2|3,outdoor,0,4,False,0.6662,-5.5925,1.231,accepted_independent_pos_prior_at
img_56534ab6df13e69183a60733,rig_f0cfe3c8f1ed9a3fa4387de4,right,1772726500850092800,0.5452,train,False,,0|1|3,outdoor,0,4,False,0.6415,-5.3457,1.2639,accepted_independent_pos_prior_at
img_e1b141cf1dba63ec9d10fcb9,rig_f0cfe3c8f1ed9a3fa4387de4,left,1772726500850108928,0.5452,train,False,,0|1|2|3,outdoor,0,4,False,0.6415,-5.3457,1.2639,accepted_independent_pos_prior_at
img_ee0485aae04823911b094b7b,rig_d1077f475644d1228245e736,right,1772726501350121984,0.5475,train,False,,0|1|3,outdoor,0,4,False,0.5831,-5.123,1.3052,accepted_independent_pos_prior_at
img_4136eead8b3734fcaedcc071,rig_d1077f475644d1228245e736,left,1772726501350138880,0.5475,train,False,,1|2|3,outdoor,0,4,False,0.5831,-5.123,1.3052,accepted_independent_pos_prior_at
img_f3d8c24aaa1e434fce0c84c9,rig_78a65b692becc49e31d1aec2,right,1772726501850153984,0.5498,train,False,,0|1|3,outdoor,0,4,False,0.5612,-4.9553,1.3696,accepted_independent_pos_prior_at
img_e98965ec0ffeff99f4f502d2,rig_78a65b692becc49e31d1aec2,left,1772726501850169856,0.5498,train,False,,1|2|3,outdoor,0,4,False,0.5612,-4.9553,1.3696,accepted_independent_pos_prior_at
img_e7b6529d70d4db5e5f62f1d7,rig_def98c2a5e6d5c0a7de63407,right,1772726502350180864,0.552,train,False,,0|1|3,outdoor,0,3,False,0.6576,-4.7581,1.3632,accepted_independent_pos_prior_at
img_b6f60c640d307fe68e410087,rig_def98c2a5e6d5c0a7de63407,left,1772726502350198016,0.552,train,False,,1|2|3,outdoor,0,3,False,0.6576,-4.7581,1.3632,accepted_independent_pos_prior_at
img_da125fffd75e75e75f384c08,rig_000c0f69828def079c9a9ef2,right,1772726502850210816,0.5543,train,False,,0|1|3,outdoor,0,3,False,0.7037,-4.7246,1.4162,accepted_independent_pos_prior_at
img_f9abc9581a5c24b6086035c3,rig_000c0f69828def079c9a9ef2,left,1772726502850225920,0.5543,train,False,,1|2|3,outdoor,0,3,False,0.7037,-4.7246,1.4162,accepted_independent_pos_prior_at
img_8901278318a66954269e0d13,rig_d0d3489bce13de8504e92186,right,1772726503350235904,0.5566,train,False,,0|3,outdoor,0,4,False,0.7553,-4.8978,1.5095,accepted_independent_pos_prior_at
img_0a619ec4779c27a97495a4d5,rig_d0d3489bce13de8504e92186,left,1772726503350252800,0.5566,train,False,,0|1|2|3,outdoor,0,4,False,0.7553,-4.8978,1.5095,accepted_independent_pos_prior_at
img_6dc396b50fafbf1b48918d54,rig_4fdb0f6024349585e6749f6c,right,1772726503850262784,0.5588,train,False,,0|3,outdoor,0,4,False,0.8836,-5.2559,1.5672,accepted_independent_pos_prior_at
img_a43232d113b6f9e20c343e11,rig_4fdb0f6024349585e6749f6c,left,1772726503850278912,0.5588,train,False,,0|1|2|3,outdoor,0,4,False,0.8836,-5.2559,1.5672,accepted_independent_pos_prior_at
img_fad5eb411875cdcdf65f8a09,rig_8aaa89fb48befc2bfd49c616,right,1772726504350323968,0.5611,train,False,,0|3,outdoor,0,4,False,1.0494,-5.5345,1.5787,accepted_independent_pos_prior_at
img_bc2f93ba4d934d3232b673e3,rig_8aaa89fb48befc2bfd49c616,left,1772726504350326016,0.5611,train,False,,0|1|2|3,outdoor,0,4,False,1.0494,-5.5345,1.5787,accepted_independent_pos_prior_at
img_2b193a1fc7e61ea656b8c654,rig_54dd0aae97db62e2835f9262,right,1772726504850352896,0.5633,train,False,,0|3,outdoor,0,4,False,1.3496,-5.8234,1.6233,accepted_independent_pos_prior_at
img_1bdd12683633f0e9db0e63a8,rig_54dd0aae97db62e2835f9262,left,1772726504850355968,0.5633,train,False,,0|1|2|3,outdoor,0,4,False,1.3496,-5.8234,1.6233,accepted_independent_pos_prior_at
img_bb7edb68adad44f80e71b2f8,rig_91315d3ab36ef2819c717c09,right,1772726505350347008,0.5656,train,False,,0|3,covered,1258,6,False,1.6186,-6.2036,1.6255,accepted_independent_pos_prior_at
img_25873a17d1cb3eab2998efaa,rig_91315d3ab36ef2819c717c09,left,1772726505350363136,0.5656,train,False,,0|1|2|3,covered,1258,6,False,1.6186,-6.2036,1.6255,accepted_independent_pos_prior_at
img_643ec58d9d0fb7661aa212c4,rig_06f4639d8949a3bf0dfcbab3,right,1772726505850379008,0.5679,train,False,,0|3,covered,3873,6,False,1.949,-6.512,1.6288,accepted_independent_pos_prior_at
img_d49c62f7d279e50fc3606d70,rig_06f4639d8949a3bf0dfcbab3,left,1772726505850394880,0.5679,train,False,,0|1|2|3,covered,3873,6,False,1.949,-6.512,1.6288,accepted_independent_pos_prior_at
img_fd4fb1c12739601c54cfab71,rig_a9481abfdcb40f879a0fa555,right,1772726506350406912,0.5701,train,False,,0|3,covered,9031,5,False,2.3164,-6.7872,1.6871,accepted_independent_pos_prior_at
img_19e8211ae6c6bb6328e3ac0c,rig_a9481abfdcb40f879a0fa555,left,1772726506350424064,0.5701,train,False,,0|1|2|3,covered,9031,5,False,2.3164,-6.7872,1.6871,accepted_independent_pos_prior_at
img_0ccbf3f46b4b4f4b127c2af2,rig_c0ac69772678faceae0ef9a2,right,1772726506850443776,0.5724,train,False,,0|3,covered,10003,5,False,2.6926,-7.0231,1.7553,accepted_independent_pos_prior_at
img_2f10fcf8c5f46899fd84dae9,rig_c0ac69772678faceae0ef9a2,left,1772726506850470144,0.5724,train,False,,0|1|2|3,covered,10003,5,False,2.6926,-7.0231,1.7553,accepted_independent_pos_prior_at
img_e4bb23a13a72e999ad5754d1,rig_10999e61705fcb5317bcce18,right,1772726507350512896,0.5747,train,False,,0|3,covered,6626,6,False,3.0691,-7.1353,1.8727,accepted_independent_pos_prior_at
img_767138f6ff85ce73dc611a99,rig_10999e61705fcb5317bcce18,left,1772726507350515968,0.5747,train,False,,0|1|2|3,covered,6626,6,False,3.0691,-7.1353,1.8727,accepted_independent_pos_prior_at
img_c6d4a7e7e0a2a005cecdad2f,rig_5b8f8987e5c066d5adbfbd83,right,1772726507850499840,0.5769,train,False,,0|3,covered,19285,6,False,3.3244,-7.2168,1.9918,accepted_independent_pos_prior_at
img_32de473ad787ca0a568e7a34,rig_5b8f8987e5c066d5adbfbd83,left,1772726507850516992,0.5769,train,False,,0|1|2|3,covered,19285,6,False,3.3244,-7.2168,1.9918,accepted_independent_pos_prior_at
img_615171763cd60793081fb097,rig_bbcd876b02050dbe22e039ec,right,1772726508350533120,0.5792,train,False,,0|1|3,covered,22176,6,False,3.4193,-7.2327,2.0528,accepted_independent_pos_prior_at
img_6f8a41645307886414fdb6d8,rig_bbcd876b02050dbe22e039ec,left,1772726508350550016,0.5792,train,False,,0|1|2|3,covered,22176,6,False,3.4193,-7.2327,2.0528,accepted_independent_pos_prior_at
img_36e74cf7a944d9e1fac9aac6,rig_ed63431d19d218ecf3fca2b4,right,1772726508850566912,0.5814,train,False,,0|1|3,covered,18851,6,False,3.3252,-7.1396,2.0785,accepted_independent_pos_prior_at
img_e2235c52dc2cc4282e7d40fd,rig_ed63431d19d218ecf3fca2b4,left,1772726508850582784,0.5814,train,False,,0|1|2|3,covered,18851,6,False,3.3252,-7.1396,2.0785,accepted_independent_pos_prior_at
